,Date,Period,EpexHourly,SpotPrice,SystemPrice,ImbalanceVolume,Temp,NextSystemPrice
379,15/04/2019,44,45.1,36.27,52.05,189.4656,9.6,32.25
380,15/04/2019,45,36.06,38.04,32.25,-126.1582,9.6,32.25
381,15/04/2019,46,36.06,33.85,32.25,-198.313,9.6,51.9
382,15/04/2019,47,31.76,49.7,51.9,148.6232,9.6,51.9
383,15/04/2019,48,31.76,46.61,51.9,19.8698,9.6,52.0
384,16/04/2019,1,32.66,43.63,52.0,259.8313,9.7,52.0
385,16/04/2019,2,32.66,50.06,52.0,247.0578,9.7,51.85
386,16/04/2019,3,39.65,47.83,51.85,138.4809,9.7,51.9
387,16/04/2019,4,39.65,43.9,51.9,512.822,9.7,51.89
388,16/04/2019,5,42.0,48.78,51.89,395.2585,9.7,51.85
389,16/04/2019,6,42.0,54.84,51.85,412.2943,9.7,51.85
390,16/04/2019,7,42.4,51.05,51.85,452.7506,9.7,51.9
391,16/04/2019,8,42.4,49.64,51.9,702.3591,9.7,52.0
392,16/04/2019,9,47.93,49.78,52.0,686.5433,9.7,55.11
393,16/04/2019,10,47.93,51.84,55.11,646.1259,9.7,59.0
394,16/04/2019,11,52.35,58.99,59.0,644.8555,9.7,59.0
395,16/04/2019,12,52.35,54.08,59.0,559.2782,9.7,59.0
396,16/04/2019,13,46.27,61.79,59.0,562.6483,9.7,60.0
397,16/04/2019,14,46.27,66.26,60.0,321.6505,9.7,65.0
398,16/04/2019,15,47.79,59.87,65.0,130.0393,9.7,35.85
399,16/04/2019,16,47.79,60.36,35.85,-23.0081,9.7,74.95
400,16/04/2019,17,53.0,59.57,74.95,143.6627,9.7,74.95
401,16/04/2019,18,53.0,60.23,74.95,125.9564,9.7,74.95
402,16/04/2019,19,50.01,62.07,74.95,212.3868,9.7,74.95
403,16/04/2019,20,50.01,53.64,74.95,229.9317,9.7,74.95
404,16/04/2019,21,50.94,52.62,74.95,48.9723,9.7,56.0
405,16/04/2019,22,50.94,49.1,56.0,27.9878,9.7,35.15
406,16/04/2019,23,46.0,46.79,35.15,-27.936,9.7,57.0
407,16/04/2019,24,46.0,45.76,57.0,53.4,9.7,64.0
408,16/04/2019,25,41.95,40.64,64.0,38.8495,9.7,33.25
409,16/04/2019,26,41.95,35.85,33.25,-194.6742,9.7,33.25
410,16/04/2019,27,39.2,38.27,33.25,-166.0364,9.7,32.4
411,16/04/2019,28,39.2,38.61,32.4,-386.6628,9.7,32.4
412,16/04/2019,29,40.0,37.79,32.4,-207.1549,9.7,34.04525
413,16/04/2019,30,40.0,38.72,34.04525,-211.5323,9.7,35.3
414,16/04/2019,31,50.9,45.01,35.3,-305.75,9.7,33.25
415,16/04/2019,32,50.9,55.47,33.25,-200.3839,9.7,74.0
416,16/04/2019,33,58.0,49.72,74.0,30.0812,9.7,73.95
417,16/04/2019,34,58.0,64.24,73.95,187.5072,9.7,32.06
418,16/04/2019,35,55.18,57.06,32.06,-47.7739,9.7,35.27
419,16/04/2019,36,55.18,63.32,35.27,-10.2379,9.7,69.0
420,16/04/2019,37,55.0,62.83,69.0,45.5761,9.7,77.0
421,16/04/2019,38,55.0,54.53,77.0,160.8546,9.7,36.0
422,16/04/2019,39,57.5,51.33,36.0,-14.7905,9.7,36.0
423,16/04/2019,40,57.5,47.4,36.0,-4.7042,9.7,36.0
424,16/04/2019,41,47.77,49.75,36.0,-6.2378,9.7,36.0
425,16/04/2019,42,47.77,45.23,36.0,-6.9353,9.7,77.0
426,16/04/2019,43,42.1,45.98,77.0,125.0353,9.7,35.27
427,16/04/2019,44,42.1,45.44,35.27,-70.3417,9.7,52.55
428,16/04/2019,45,41.48,42.74,52.55,244.0974,9.7,48.68
429,16/04/2019,46,41.48,47.98,48.68,55.0654,9.7,29.5
430,16/04/2019,47,38.32,36.25,29.5,-303.7339,9.7,25.0
431,16/04/2019,48,38.32,36.1,25.0,-386.2925,9.7,25.0
432,17/04/2019,1,38.45,32.37,25.0,-254.4583,9.8,25.0
433,17/04/2019,2,38.45,37.74,25.0,-196.6137,9.8,25.0
434,17/04/2019,3,38.91,38.29,25.0,-261.2095,9.8,38.45
435,17/04/2019,4,38.91,37.92,38.45,-9.6492,9.8,51.0
436,17/04/2019,5,38.57,39.6,51.0,57.8845,9.8,34.0
437,17/04/2019,6,38.57,25.05,34.0,-1.425,9.8,29.29
438,17/04/2019,7,38.49,37.64,29.29,-73.9141,9.8,50.0
439,17/04/2019,8,38.49,35.6,50.0,13.788,9.8,51.0
440,17/04/2019,9,41.39,42.68,51.0,74.471,9.8,51.0
441,17/04/2019,10,41.39,41.16,51.0,163.2648,9.8,43.94
442,17/04/2019,11,44.87,44.5,43.94,90.0099,9.8,43.94
443,17/04/2019,12,44.87,45.67,43.94,51.526,9.8,47.06
444,17/04/2019,13,54.98,53.33,47.06,92.067,9.8,48.88
445,17/04/2019,14,54.98,68.56,48.88,161.1831,9.8,72.0
446,17/04/2019,15,58.0,75.56,72.0,189.4378,9.8,89.0
447,17/04/2019,16,58.0,78.04,89.0,619.0356,9.8,98.0
448,17/04/2019,17,55.9,76.43,98.0,840.1966,9.8,98.0
449,17/04/2019,18,55.9,74.76,98.0,931.9952,9.8,98.0
450,17/04/2019,19,49.0,70.2,98.0,898.2728,9.8,90.0
451,17/04/2019,20,49.0,46.44,90.0,389.0978,9.8,78.0
452,17/04/2019,21,40.39,41.4,78.0,37.6213,9.8,35.3
453,17/04/2019,22,40.39,39.38,35.3,-78.425,9.8,35.3
454,17/04/2019,23,38.8,37.78,35.3,-91.7046,9.8,33.18
455,17/04/2019,24,38.8,39.65,33.18,-312.3085,9.8,55.0
456,17/04/2019,25,37.48,50.22,55.0,39.1065,9.8,55.0
457,17/04/2019,26,37.48,42.38,55.0,32.201,9.8,35.27
458,17/04/2019,27,37.28,36.94,35.27,-180.5918,9.8,32.11
459,17/04/2019,28,37.28,34.89,32.11,-576.2928,9.8,32.11
460,17/04/2019,29,37.03,34.59,32.11,-649.4578,9.8,33.18
461,17/04/2019,30,37.03,49.12,33.18,-466.4493,9.8,33.5
462,17/04/2019,31,39.06,55.0,33.5,-267.8648,9.8,35.36
463,17/04/2019,32,39.06,58.63,35.36,-31.9947,9.8,35.27
464,17/04/2019,33,48.73,56.15,35.27,-346.587,9.8,35.4
465,17/04/2019,34,48.73,66.64,35.4,-125.5978,9.8,35.4
466,17/04/2019,35,50.95,64.6,35.4,-134.7943,9.8,75.0
467,17/04/2019,36,50.95,66.79,75.0,56.2157,9.8,75.0
468,17/04/2019,37,55.95,61.82,75.0,209.8953,9.8,75.0
469,17/04/2019,38,55.95,61.16,75.0,225.8499,9.8,68.5
470,17/04/2019,39,55.94,63.42,68.5,43.6812,9.8,35.52
471,17/04/2019,40,55.94,62.34,35.52,-69.9467,9.8,35.81543
472,17/04/2019,41,41.21,64.63,35.81543,-58.85,9.8,35.5
473,17/04/2019,42,41.21,51.83,35.5,-72.2959,9.8,68.5
474,17/04/2019,43,37.2,39.46,68.5,30.4362,9.8,35.5
475,17/04/2019,44,37.2,42.52,35.5,-157.5974,9.8,34.41
476,17/04/2019,45,41.3,43.56,34.41,-231.6156,9.8,51.0
477,17/04/2019,46,41.3,41.89,51.0,56.4168,9.8,51.0
478,17/04/2019,47,37.97,40.46,51.0,139.8432,9.8,51.0
479,17/04/2019,48,37.97,39.16,51.0,57.8175,9.8,33.51
480,18/04/2019,1,37.15,33.21,33.51,-110.9884,9.9,33.51
481,18/04/2019,2,37.15,35.58,33.51,-268.6446,9.9,33.26
482,18/04/2019,3,35.46,35.04,33.26,-299.9146,9.9,33.51
483,18/04/2019,4,35.46,35.37,33.51,-109.169,9.9,33.26
484,18/04/2019,5,34.1,40.77,33.26,-121.845,9.9,33.26
485,18/04/2019,6,34.1,36.42,33.26,-32.4986,9.9,51.5
486,18/04/2019,7,34.05,37.95,51.5,77.7902,9.9,33.26
487,18/04/2019,8,34.05,37.66,33.26,-60.5572,9.9,50.0
488,18/04/2019,9,42.47,51.17,50.0,96.6165,9.9,51.5
489,18/04/2019,10,42.47,48.29,51.5,181.8473,9.9,49.9701
490,18/04/2019,11,46.14,51.8,49.9701,288.9136,9.9,46.45
491,18/04/2019,12,46.14,55.92,46.45,173.8761,9.9,55.0
492,18/04/2019,13,52.43,56.46,55.0,158.8238,9.9,55.0
493,18/04/2019,14,52.43,65.7,55.0,34.0243,9.9,34.0
494,18/04/2019,15,58.0,69.18,34.0,-206.5076,9.9,73.5
495,18/04/2019,16,58.0,67.98,73.5,118.263,9.9,78.0
496,18/04/2019,17,54.2,67.69,78.0,288.607,9.9,83.5
497,18/04/2019,18,54.2,58.83,83.5,491.0512,9.9,73.5
498,18/04/2019,19,42.18,45.36,73.5,389.8808,9.9,73.5
499,18/04/2019,20,42.18,41.41,73.5,395.9726,9.9,35.21
500,18/04/2019,21,38.0,41.41,35.21,17.8343,9.9,33.51
501,18/04/2019,22,38.0,43.88,33.51,-207.3152,9.9,55.55
502,18/04/2019,23,37.0,42.16,55.55,110.0495,9.9,34.44
503,18/04/2019,24,37.0,39.37,34.44,-216.9227,9.9,34.41
504,18/04/2019,25,35.48,34.34,34.41,-410.7668,9.9,33.51
505,18/04/2019,26,35.48,33.66,33.51,-452.65,9.9,30.01
506,18/04/2019,27,35.41,39.95,30.01,-124.6632,9.9,30.0
507,18/04/2019,28,35.41,26.67,30.0,-155.4154,9.9,53.25
508,18/04/2019,29,35.91,35.92,53.25,27.0268,9.9,53.26
509,18/04/2019,30,35.91,44.83,53.26,53.1911,9.9,53.27
510,18/04/2019,31,37.0,44.91,53.27,362.6871,9.9,53.26
511,18/04/2019,32,37.0,52.66,53.26,142.3539,9.9,33.66907
512,18/04/2019,33,41.7,58.87,33.66907,-140.1939,9.9,71.9
513,18/04/2019,34,41.7,66.97,71.9,231.5202,9.9,71.9
514,18/04/2019,35,52.0,68.79,71.9,119.5671,9.9,71.9
515,18/04/2019,36,52.0,69.62,71.9,205.6921,9.9,71.9
516,18/04/2019,37,55.94,71.12,71.9,317.2,9.9,74.0
517,18/04/2019,38,55.94,71.35,74.0,516.8556,9.9,70.0
518,18/04/2019,39,56.0,72.1,70.0,167.5059,9.9,70.0
519,18/04/2019,40,56.0,69.14,70.0,103.9377,9.9,70.0
520,18/04/2019,41,46.8,68.14,70.0,65.8735,9.9,70.0
521,18/04/2019,42,46.8,52.93,70.0,120.5168,9.9,70.0
522,18/04/2019,43,37.25,43.26,70.0,36.957,9.9,71.95
523,18/04/2019,44,37.25,41.68,71.95,105.3397,9.9,35.4
524,18/04/2019,45,45.0,44.17,35.4,-4.7584,9.9,34.5
525,18/04/2019,46,45.0,44.82,34.5,-49.6,9.9,52.0
526,18/04/2019,47,39.3,50.84,52.0,176.4542,9.9,33.26
527,18/04/2019,48,39.3,47.59,33.26,-49.2223,9.9,51.0
528,19/04/2019,1,37.7,40.79,51.0,14.1875,10.0,31.2
529,19/04/2019,2,37.7,41.98,31.2,-97.6505,10.0,29.3
530,19/04/2019,3,38.1,40.68,29.3,-200.9637,10.0,34.5
531,19/04/2019,4,38.1,39.57,34.5,-89.7244,10.0,30.0
532,19/04/2019,5,38.99,32.64,30.0,-175.9809,10.0,30.0
533,19/04/2019,6,38.99,30.18,30.0,-203.294,10.0,29.2
534,19/04/2019,7,38.1,29.52,29.2,-310.45,10.0,30.0
535,19/04/2019,8,38.1,30.8,30.0,-253.275,10.0,29.2
536,19/04/2019,9,40.77,33.81,29.2,-246.2716,10.0,29.2
537,19/04/2019,10,40.77,32.06,29.2,-167.9802,10.0,31.2
538,19/04/2019,11,41.3,43.92,31.2,-43.7529,10.0,31.2
539,19/04/2019,12,41.3,40.89,31.2,-36.8668,10.0,51.5
540,19/04/2019,13,44.0,36.4,51.5,56.2666,10.0,31.2
541,19/04/2019,14,44.0,42.31,31.2,-16.7547,10.0,30.4
542,19/04/2019,15,53.0,59.5,30.4,-112.6621,10.0,33.28
543,19/04/2019,16,53.0,60.39,33.28,-84.2003,10.0,71.95
544,19/04/2019,17,55.0,62.41,71.95,145.1901,10.0,71.95
545,19/04/2019,18,55.0,59.81,71.95,148.0336,10.0,72.03907
546,19/04/2019,19,50.0,47.26,72.03907,277.2666,10.0,71.95
547,19/04/2019,20,50.0,40.37,71.95,131.2519,10.0,33.63
548,19/04/2019,21,38.0,39.19,33.63,-20.3472,10.0,30.4
549,19/04/2019,22,38.0,32.25,30.4,-150.5581,10.0,30.4
550,19/04/2019,23,37.0,33.6,30.4,-145.7882,10.0,28.4
551,19/04/2019,24,37.0,34.25,28.4,-341.209,10.0,27.69
552,19/04/2019,25,37.0,45.76,27.69,-372.8262,10.0,27.6
553,19/04/2019,26,37.0,42.26,27.6,-431.3992,10.0,30.4
554,19/04/2019,27,35.42,37.77,30.4,-115.8926,10.0,26.47
555,19/04/2019,28,35.42,33.96,26.47,-320.1929,10.0,20.0
556,19/04/2019,29,35.98,29.35,20.0,-376.9882,10.0,24.92
557,19/04/2019,30,35.98,28.26,24.92,-598.4003,10.0,18.62
558,19/04/2019,31,41.6,32.21,18.62,-420.6327,10.0,29.3
559,19/04/2019,32,41.6,48.31,29.3,-167.6631,10.0,31.2
560,19/04/2019,33,43.69,44.28,31.2,-223.987,10.0,33.63
561,19/04/2019,34,43.69,50.27,33.63,-50.4147,10.0,33.82302
562,19/04/2019,35,58.2,52.61,33.82302,-30.9223,10.0,34.45
563,19/04/2019,36,58.2,56.81,34.45,-52.5882,10.0,36.1
564,19/04/2019,37,60.95,60.21,36.1,-4.8173,10.0,68.74
565,19/04/2019,38,60.95,63.39,68.74,71.4845,10.0,68.74
566,19/04/2019,39,60.98,61.25,68.74,8.9132,10.0,68.74
567,19/04/2019,40,60.98,65.03,68.74,3.0667,10.0,68.74
568,19/04/2019,41,55.5,65.03,68.74,205.5083,10.0,69.75
569,19/04/2019,42,55.5,62.93,69.75,364.8241,10.0,69.75
570,19/04/2019,43,45.28,55.37,69.75,282.255,10.0,33.77
571,19/04/2019,44,45.28,49.28,33.77,-98.6716,10.0,33.76
572,19/04/2019,45,47.32,43.74,33.76,-194.4978,10.0,31.2
573,19/04/2019,46,47.32,39.75,31.2,-183.4478,10.0,61.5
574,19/04/2019,47,36.62,43.03,61.5,216.2199,10.0,61.5
575,19/04/2019,48,36.62,48.72,61.5,406.2734,10.0,54.0
576,20/04/2019,1,38.0,55.41,54.0,205.5061,10.1,53.7
577,20/04/2019,2,38.0,55.14,53.7,320.8318,10.1,52.5
578,20/04/2019,3,38.0,55.19,52.5,261.61,10.1,53.7
579,20/04/2019,4,38.0,46.23,53.7,298.8258,10.1,53.49
580,20/04/2019,5,37.1,39.3,53.49,114.1099,10.1,53.49
581,20/04/2019,6,37.1,35.76,53.49,6.8074,10.1,50.0
582,20/04/2019,7,34.91,37.27,50.0,10.1127,10.1,54.5
583,20/04/2019,8,34.91,35.34,54.5,18.7447,10.1,30.6
584,20/04/2019,9,38.56,38.92,30.6,-24.5299,10.1,30.1
585,20/04/2019,10,38.56,36.35,30.1,-138.2799,10.1,30.1
586,20/04/2019,11,38.12,33.39,30.1,-246.6668,10.1,30.1
587,20/04/2019,12,38.12,29.93,30.1,-336.415,10.1,29.6
588,20/04/2019,13,42.0,32.07,29.6,-341.3694,10.1,29.6
589,20/04/2019,14,42.0,31.71,29.6,-363.5872,10.1,29.1
590,20/04/2019,15,56.0,41.39,29.1,-411.8811,10.1,29.1
591,20/04/2019,16,56.0,41.93,29.1,-433.8205,10.1,30.1
592,20/04/2019,17,58.96,47.39,30.1,-263.9186,10.1,30.1
593,20/04/2019,18,58.96,45.53,30.1,-174.6837,10.1,33.82
594,20/04/2019,19,54.0,42.15,33.82,-10.8483,10.1,42.70978
595,20/04/2019,20,54.0,42.92,42.70978,53.8298,10.1,33.82
596,20/04/2019,21,43.0,37.48,33.82,-15.2213,10.1,30.6
597,20/04/2019,22,43.0,32.16,30.6,-128.5392,10.1,33.3
598,20/04/2019,23,34.1,38.0,33.3,-69.1309,10.1,30.6
599,20/04/2019,24,34.1,34.68,30.6,-113.2198,10.1,30.6
600,20/04/2019,25,33.8,37.4,30.6,-53.5672,10.1,30.1
601,20/04/2019,26,33.8,37.0,30.1,-122.4607,10.1,30.1
602,20/04/2019,27,30.96,31.77,30.1,-104.4611,10.1,30.1
603,20/04/2019,28,30.96,32.02,30.1,-95.801,10.1,33.72
604,20/04/2019,29,34.91,31.97,33.72,-128.7207,10.1,33.7
605,20/04/2019,30,34.91,35.12,33.7,-205.4241,10.1,35.25
606,20/04/2019,31,38.16,35.9,35.25,-97.6503,10.1,52.88
607,20/04/2019,32,38.16,35.76,52.88,42.5402,10.1,30.1
608,20/04/2019,33,48.92,38.74,30.1,-214.7785,10.1,30.6
609,20/04/2019,34,48.92,54.42,30.6,-77.4136,10.1,33.3
610,20/04/2019,35,57.0,63.52,33.3,-50.1093,10.1,54.5
611,20/04/2019,36,57.0,64.67,54.5,120.5378,10.1,54.5
612,20/04/2019,37,64.14,63.22,54.5,99.1631,10.1,64.9
613,20/04/2019,38,64.14,62.99,64.9,218.4086,10.1,64.9
614,20/04/2019,39,67.0,66.27,64.9,7.3917,10.1,62.0
615,20/04/2019,40,67.0,66.19,62.0,4.418,10.1,33.85
616,20/04/2019,41,64.9,63.68,33.85,-25.3904,10.1,64.9
617,20/04/2019,42,64.9,55.74,64.9,154.3606,10.1,33.87
618,20/04/2019,43,50.7,44.33,33.87,-8.8497,10.1,33.87
619,20/04/2019,44,50.7,40.43,33.87,-19.7204,10.1,33.85
620,20/04/2019,45,53.01,47.07,33.85,-221.5164,10.1,33.85
621,20/04/2019,46,53.01,53.01,33.85,-465.0895,10.1,51.0
622,20/04/2019,47,47.52,37.02,51.0,71.6583,10.1,51.0
623,20/04/2019,48,47.52,38.64,51.0,179.7568,10.1,35.4
624,21/04/2019,1,44.93,35.97,35.4,-23.0847,10.2,33.86
625,21/04/2019,2,44.93,36.5,33.86,-201.9512,10.2,33.8
626,21/04/2019,3,41.7,33.99,33.8,-289.9862,10.2,33.35
627,21/04/2019,4,41.7,35.82,33.35,-395.422,10.2,28.6
628,21/04/2019,5,39.0,32.15,28.6,-364.6716,10.2,28.6
629,21/04/2019,6,39.0,32.51,28.6,-428.7907,10.2,27.6
630,21/04/2019,7,37.99,31.42,27.6,-514.5431,10.2,28.1
631,21/04/2019,8,37.99,31.01,28.1,-454.5064,10.2,28.1
632,21/04/2019,9,37.92,32.79,28.1,-380.5241,10.2,28.1
633,21/04/2019,10,37.92,32.3,28.1,-283.4667,10.2,28.6
634,21/04/2019,11,38.43,31.86,28.6,-184.6453,10.2,27.6
635,21/04/2019,12,38.43,31.98,27.6,-164.0561,10.2,28.1
636,21/04/2019,13,42.03,31.05,28.1,-294.6102,10.2,27.6
637,21/04/2019,14,42.03,31.3,27.6,-252.4667,10.2,27.6
638,21/04/2019,15,50.0,38.01,27.6,-405.9764,10.2,27.6
639,21/04/2019,16,50.0,50.22,27.6,-240.4982,10.2,65.0
640,21/04/2019,17,53.89,49.26,65.0,30.8036,10.2,34.0
641,21/04/2019,18,53.89,49.83,34.0,-27.1583,10.2,65.0
642,21/04/2019,19,50.0,52.54,65.0,127.3109,10.2,65.0
643,21/04/2019,20,50.0,39.31,65.0,72.6691,10.2,29.5
644,21/04/2019,21,43.0,37.0,29.5,-38.7082,10.2,28.1
645,21/04/2019,22,43.0,33.25,28.1,-227.025,10.2,29.25
646,21/04/2019,23,38.0,31.88,29.25,-100.2084,10.2,27.6
647,21/04/2019,24,38.0,30.41,27.6,-278.8552,10.2,23.38
648,21/04/2019,25,32.42,34.44,23.38,-348.2591,10.2,21.0
649,21/04/2019,26,32.42,29.12,21.0,-499.1837,10.2,23.38
650,21/04/2019,27,23.13,20.13,23.38,-285.2127,10.2,21.75
651,21/04/2019,28,23.13,20.33,21.75,-447.7404,10.2,20.0
652,21/04/2019,29,24.25,20.4,20.0,-666.4688,10.2,20.0
653,21/04/2019,30,24.25,20.79,20.0,-770.5834,10.2,15.0
654,21/04/2019,31,34.75,21.89,15.0,-932.4418,10.2,15.0
655,21/04/2019,32,34.75,27.57,15.0,-870.5862,10.2,20.0
656,21/04/2019,33,40.2,28.93,20.0,-675.9273,10.2,23.38
657,21/04/2019,34,40.2,34.23,23.38,-440.395,10.2,20.0
658,21/04/2019,35,48.85,33.75,20.0,-622.6542,10.2,21.0
659,21/04/2019,36,48.85,37.73,21.0,-581.7199,10.2,21.0
660,21/04/2019,37,51.88,35.3,21.0,-610.1026,10.2,21.0
661,21/04/2019,38,51.88,39.63,21.0,-476.2551,10.2,27.6
662,21/04/2019,39,56.0,47.26,27.6,-250.4971,10.2,28.1
663,21/04/2019,40,56.0,50.5,28.1,-125.4195,10.2,36.8
664,21/04/2019,41,55.5,52.91,36.8,109.2278,10.2,64.5
665,21/04/2019,42,55.5,52.45,64.5,176.5867,10.2,64.93
666,21/04/2019,43,40.0,44.35,64.93,216.9389,10.2,28.6
667,21/04/2019,44,40.0,40.74,28.6,-45.0181,10.2,27.6
668,21/04/2019,45,48.9,48.72,27.6,-193.6517,10.2,23.38
669,21/04/2019,46,48.9,47.71,23.38,-526.7978,10.2,29.5
670,21/04/2019,47,37.0,38.5,29.5,-99.2255,10.2,53.0
671,21/04/2019,48,37.0,35.4,53.0,31.4793,10.2,23.38
672,22/04/2019,1,37.49,34.54,23.38,-241.6458,10.3,23.38
673,22/04/2019,2,37.49,32.13,23.38,-326.8155,10.3,23.38
674,22/04/2019,3,37.6,35.13,23.38,-299.443,10.3,23.38
675,22/04/2019,4,37.6,30.67,23.38,-360.0708,10.3,23.38
676,22/04/2019,5,35.98,26.34,23.38,-265.9741,10.3,23.38
677,22/04/2019,6,35.98,27.25,23.38,-265.261,10.3,35.4
678,22/04/2019,7,32.0,38.64,35.4,-15.9463,10.3,40.0
679,22/04/2019,8,32.0,35.6,40.0,7.5237,10.3,52.5
680,22/04/2019,9,35.13,36.16,52.5,124.4584,10.3,52.5
681,22/04/2019,10,35.13,43.4,52.5,44.1122,10.3,52.5
682,22/04/2019,11,39.91,45.31,52.5,142.7464,10.3,35.4
683,22/04/2019,12,39.91,41.05,35.4,-22.1952,10.3,52.5
684,22/04/2019,13,37.2,38.12,52.5,74.826,10.3,53.5
685,22/04/2019,14,37.2,38.71,53.5,51.0512,10.3,23.38
686,22/04/2019,15,46.8,43.3,23.38,-157.0587,10.3,26.1
687,22/04/2019,16,46.8,48.74,26.1,-30.5287,10.3,35.21
688,22/04/2019,17,47.68,50.97,35.21,14.1778,10.3,36.8
689,22/04/2019,18,47.68,46.07,36.8,70.2087,10.3,55.5
690,22/04/2019,19,49.0,41.46,55.5,143.79,10.3,24.1
691,22/04/2019,20,49.0,32.46,24.1,-109.6061,10.3,24.15
692,22/04/2019,21,37.0,23.34,24.15,-76.9188,10.3,21.0
693,22/04/2019,22,37.0,28.04,21.0,-496.0342,10.3,22.1
694,22/04/2019,23,33.95,29.43,22.1,-341.2058,10.3,23.38
695,22/04/2019,24,33.95,21.84,23.38,-213.2648,10.3,24.1
696,22/04/2019,25,32.5,20.79,24.1,-117.696,10.3,25.0
697,22/04/2019,26,32.5,19.15,25.0,-50.3139,10.3,23.38
698,22/04/2019,27,29.99,19.93,23.38,-101.4455,10.3,22.1
699,22/04/2019,28,29.99,21.63,22.1,-277.4982,10.3,23.38
700,22/04/2019,29,32.0,24.86,23.38,-118.7575,10.3,23.38
701,22/04/2019,30,32.0,30.54,23.38,-80.6321,10.3,23.38
702,22/04/2019,31,37.5,39.31,23.38,-131.9319,10.3,26.1
703,22/04/2019,32,37.5,44.4,26.1,-43.5862,10.3,26.1
704,22/04/2019,33,41.4,37.79,26.1,-70.854,10.3,50.0
705,22/04/2019,34,41.4,46.49,50.0,294.5705,10.3,50.0
706,22/04/2019,35,51.33,51.67,50.0,131.5383,10.3,62.5
707,22/04/2019,36,51.33,57.63,62.5,262.0207,10.3,39.8
708,22/04/2019,37,55.0,56.19,39.8,48.2224,10.3,33.85
709,22/04/2019,38,55.0,55.85,33.85,-34.8293,10.3,27.15
710,22/04/2019,39,58.0,59.61,27.15,-88.1501,10.3,65.0
711,22/04/2019,40,58.0,60.36,65.0,69.6787,10.3,70.0
712,22/04/2019,41,53.4,59.24,70.0,237.1677,10.3,65.0
713,22/04/2019,42,53.4,55.21,65.0,155.1864,10.3,38.5
714,22/04/2019,43,38.21,44.51,38.5,-10.9067,10.3,26.1
715,22/04/2019,44,38.21,37.28,26.1,-128.9662,10.3,23.38
716,22/04/2019,45,35.98,41.74,23.38,-197.647,10.3,23.38
717,22/04/2019,46,35.98,44.42,23.38,-299.7715,10.3,51.9
718,22/04/2019,47,32.93,34.9,51.9,24.4401,10.3,51.9
719,22/04/2019,48,32.93,35.08,51.9,75.6125,10.3,51.9
720,23/04/2019,1,33.66,41.63,51.9,81.7806,10.4,22.15
721,23/04/2019,2,33.66,37.84,22.15,-68.9099,10.4,21.0
722,23/04/2019,3,33.92,34.92,21.0,-78.4816,10.4,21.0
723,23/04/2019,4,33.92,28.95,21.0,-86.0072,10.4,21.0
724,23/04/2019,5,33.65,30.58,21.0,-112.5054,10.4,21.0
725,23/04/2019,6,33.65,25.5,21.0,-248.2166,10.4,20.0
726,23/04/2019,7,34.21,24.02,20.0,-466.9149,10.4,20.0
727,23/04/2019,8,34.21,25.61,20.0,-439.4233,10.4,20.0
728,23/04/2019,9,34.32,22.41,20.0,-436.3224,10.4,17.088
729,23/04/2019,10,34.32,26.22,17.088,-362.5826,10.4,21.85
730,23/04/2019,11,44.6,31.47,21.85,-222.3987,10.4,21.85
731,23/04/2019,12,44.6,32.57,21.85,-218.6181,10.4,31.32
732,23/04/2019,13,48.71,30.48,31.32,-282.6789,10.4,30.0
733,23/04/2019,14,48.71,41.03,30.0,-394.222,10.4,21.0
734,23/04/2019,15,55.0,55.53,21.0,-381.8009,10.4,63.0
735,23/04/2019,16,55.0,56.37,63.0,43.7254,10.4,74.0
736,23/04/2019,17,51.12,62.01,74.0,279.0141,10.4,63.0
737,23/04/2019,18,51.12,54.78,63.0,300.535,10.4,100.0
738,23/04/2019,19,39.14,52.72,100.0,541.8771,10.4,58.9
739,23/04/2019,20,39.14,43.46,58.9,298.0529,10.4,57.0
740,23/04/2019,21,35.61,42.54,57.0,322.2787,10.4,55.0
741,23/04/2019,22,35.61,40.09,55.0,363.9598,10.4,50.0
742,23/04/2019,23,34.91,37.4,50.0,157.3717,10.4,26.15
743,23/04/2019,24,34.91,33.76,26.15,-118.9099,10.4,48.0
744,23/04/2019,25,34.0,35.71,48.0,6.5558,10.4,26.15
745,23/04/2019,26,34.0,35.48,26.15,-100.2698,10.4,48.9
746,23/04/2019,27,30.0,34.92,48.9,369.4361,10.4,48.9
747,23/04/2019,28,30.0,39.12,48.9,427.201,10.4,48.0
748,23/04/2019,29,33.58,38.69,48.0,497.5073,10.4,47.45
749,23/04/2019,30,33.58,39.18,47.45,569.4991,10.4,47.25
750,23/04/2019,31,36.09,42.51,47.25,507.6429,10.4,57.99
751,23/04/2019,32,36.09,46.31,57.99,629.6227,10.4,57.0
752,23/04/2019,33,40.0,54.03,57.0,473.9445,10.4,60.0
753,23/04/2019,34,40.0,53.63,60.0,521.9798,10.4,57.0
754,23/04/2019,35,45.0,50.59,57.0,173.7653,10.4,57.0
755,23/04/2019,36,45.0,45.8,57.0,217.9524,10.4,57.0
756,23/04/2019,37,48.0,47.18,57.0,210.6765,10.4,57.0
757,23/04/2019,38,48.0,46.67,57.0,203.8144,10.4,36.8
758,23/04/2019,39,53.0,48.46,36.8,133.0426,10.4,57.0
759,23/04/2019,40,53.0,47.98,57.0,94.3092,10.4,22.0
760,23/04/2019,41,49.0,49.24,22.0,-57.3957,10.4,21.0
